subject id,jpg,Image,SDSS information,LEDA information,RA,DEC
266,SubjectSet_1/587739828213579925.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=242.57376383&dec=15.62112601&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739828213579925&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j161017.70%2B153716.0&ob=ra,242.57376383,15.62112601
267,SubjectSet_1/587735240640823490.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=138.08382424&dec=34.26007717&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735240640823490&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j091220.11%2B341536.2&ob=ra,138.08382424,34.26007717
268,SubjectSet_1/587722983905100085.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=220.12240871&dec=0.58408682&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587722983905100085&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144029.37%2B003502.7&ob=ra,220.12240871,0.58408682
269,SubjectSet_1/588013383277281402.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=171.06553825&dec=51.74230623&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588013383277281402&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j112415.72%2B514432.3&ob=ra,171.06553825,51.74230623
270,SubjectSet_1/588010358536405089.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=150.39919582&dec=3.61329407&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010358536405089&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j100135.80%2B033647.8&ob=ra,150.39919582,3.61329407
271,SubjectSet_1/587736585514647758.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=246.18741378&dec=23.96498339&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736585514647758&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j162444.97%2B235753.9&ob=ra,246.18741378,23.96498339
272,SubjectSet_1/587734893292224561.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=185.1230325&dec=10.2451672&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587734893292224561&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j122029.52%2B101442.6&ob=ra,185.1230325,10.2451672
273,SubjectSet_1/588017948809756751.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=168.2416665&dec=41.62181116&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017948809756751&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111257.99%2B413718.5&ob=ra,168.2416665,41.62181116
274,SubjectSet_1/587725470127685799.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=119.94372145&dec=42.25742351&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587725470127685799&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j075946.49%2B421526.7&ob=ra,119.94372145,42.25742351
275,SubjectSet_1/587741602576400465.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=203.98648503&dec=26.71108034&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741602576400465&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j133556.75%2B264239.8&ob=ra,203.98648503,26.71108034
276,SubjectSet_1/587733603193913374.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=246.05185178&dec=38.6177092&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587733603193913374&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j162412.44%2B383703.7&ob=ra,246.05185178,38.6177092
277,SubjectSet_1/588010878766022759.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=195.82927092&dec=4.59780723&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010878766022759&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130319.02%2B043552.1&ob=ra,195.82927092,4.59780723
278,SubjectSet_1/587744638561484901.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=119.33213809&dec=11.20605559&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587744638561484901&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j075719.71%2B111221.8&ob=ra,119.33213809,11.20605559
279,SubjectSet_1/588017979434139784.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=197.65102477&dec=39.78396953&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017979434139784&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j131036.24%2B394702.2&ob=ra,197.65102477,39.78396953
280,SubjectSet_1/587736914605375720.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=220.92107196&dec=11.21980323&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736914605375720&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144341.05%2B111311.2&ob=ra,220.92107196,11.21980323
281,SubjectSet_1/587737825137000794.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=118.50551272&dec=45.87078092&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587737825137000794&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j075401.32%2B455214.8&ob=ra,118.50551272,45.87078092
282,SubjectSet_1/588017977840697700.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=240.80932168&dec=24.37322293&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017977840697700&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j160314.23%2B242223.6&ob=ra,240.80932168,24.37322293
283,SubjectSet_1/588017726547624184.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=184.23161438&dec=8.35912426&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017726547624184&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j121655.58%2B082132.8&ob=ra,184.23161438,8.35912426
284,SubjectSet_1/587741816784945262.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=156.02899276&dec=22.29739313&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741816784945262&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j102406.95%2B221750.6&ob=ra,156.02899276,22.29739313
285,SubjectSet_1/587729774221131964.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=211.06343529&dec=-1.63986804&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729774221131964&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j140415.22-013823.5 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J140415.22-013823.5&ob=ra,211.06343529,-1.63986804
286,SubjectSet_1/587726033342431349.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=226.12389142&dec=2.33303245&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587726033342431349&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j150429.73%2B021958.9&ob=ra,226.12389142,2.33303245
287,SubjectSet_1/587742589333274806.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=245.45013336&dec=9.9469896&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742589333274806&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j162148.03%2B095649.1&ob=ra,245.45013336,9.9469896
288,SubjectSet_1/587742611343081727.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=227.64687138&dec=13.45764551&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742611343081727&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j151035.24%2B132727.5&ob=ra,227.64687138,13.45764551
289,SubjectSet_1/587738570318872748.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=196.29229665&dec=15.43519052&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587738570318872748&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130510.15%2B152606.6&ob=ra,196.29229665,15.43519052
290,SubjectSet_1/587736479464882277.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=205.28859304&dec=12.77152036&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736479464882277&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134109.26%2B124617.4&ob=ra,205.28859304,12.77152036
291,SubjectSet_1/587736807771996287.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=224.52596377&dec=10.95453234&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736807771996287&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j145806.23%2B105716.3&ob=ra,224.52596377,10.95453234
292,SubjectSet_1/588011124116357203.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=198.53440136&dec=62.20944056&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588011124116357203&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j131408.25%2B621233.9&ob=ra,198.53440136,62.20944056
293,SubjectSet_1/588016879367487551.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=133.46429229&dec=29.9511196&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588016879367487551&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j085351.43%2B295704.0&ob=ra,133.46429229,29.9511196
294,SubjectSet_1/587741816769872088.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=121.55688755&dec=11.79327774&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741816769872088&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j080613.65%2B114735.7&ob=ra,121.55688755,11.79327774
295,SubjectSet_1/587736540938109046.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=200.31198986&dec=8.5059918&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736540938109046&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j132114.87%2B083021.5&ob=ra,200.31198986,8.5059918
296,SubjectSet_1/587729652348289211.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=247.57402101&dec=40.59858622&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729652348289211&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j163017.76%2B403554.9&ob=ra,247.57402101,40.59858622
297,SubjectSet_1/587730846888755942.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=316.1869941&dec=-0.2158021&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587730846888755942&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j210444.87-001256.8 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J210444.87-001256.8&ob=ra,316.1869941,-0.2158021
298,SubjectSet_1/588017703999766604.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=169.5167044&dec=12.45418968&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017703999766604&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111804.00%2B122715.0&ob=ra,169.5167044,12.45418968
299,SubjectSet_1/588015509828468877.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=50.84978214&dec=0.4454236&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588015509828468877&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j032323.94%2B002643.5&ob=ra,50.84978214,0.4454236
300,SubjectSet_1/587739380985757797.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=213.48868561&dec=31.56535691&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739380985757797&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j141357.28%2B313355.2&ob=ra,213.48868561,31.56535691
301,SubjectSet_1/587729160576762077.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=194.11542058&dec=6.06476232&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729160576762077&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j125627.70%2B060353.1&ob=ra,194.11542058,6.06476232
302,SubjectSet_1/587738065658511605.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=124.01742922&dec=55.39453909&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587738065658511605&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j081604.18%2B552340.3&ob=ra,124.01742922,55.39453909
303,SubjectSet_1/587730846351032810.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=314.17354429&dec=-0.81838444&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587730846351032810&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j205641.65-004906.1 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J205641.65-004906.1&ob=ra,314.17354429,-0.81838444
304,SubjectSet_1/587742627454189763.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=229.30591276&dec=11.88953447&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742627454189763&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j151713.41%2B115322.3&ob=ra,229.30591276,11.88953447
305,SubjectSet_1/587736782538539023.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=252.02828107&dec=24.90699846&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736782538539023&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j164806.78%2B245425.1&ob=ra,252.02828107,24.90699846
306,SubjectSet_1/587736920510497020.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=249.92201044&dec=23.51490862&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736920510497020&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j163941.28%2B233053.6&ob=ra,249.92201044,23.51490862
307,SubjectSet_1/587742576994156703.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=220.80638728&dec=16.44846057&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742576994156703&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144313.53%2B162654.4&ob=ra,220.80638728,16.44846057
308,SubjectSet_1/587735348024967203.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=153.69391404&dec=12.59646358&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735348024967203&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j101446.53%2B123547.2&ob=ra,153.69391404,12.59646358
309,SubjectSet_1/587741727111970989.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=175.93625351&dec=25.45771913&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741727111970989&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j114344.70%2B252727.7&ob=ra,175.93625351,25.45771913
310,SubjectSet_1/587742629072076915.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=246.05194271&dec=9.21426446&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742629072076915&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j162412.46%2B091251.3&ob=ra,246.05194271,9.21426446
311,SubjectSet_1/588017604165107904.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=234.76895119&dec=32.2604351&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017604165107904&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j153904.54%2B321537.5&ob=ra,234.76895119,32.2604351
312,SubjectSet_1/588010359081468085.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=169.09307132&dec=4.71626359&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010359081468085&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111622.33%2B044258.5&ob=ra,169.09307132,4.71626359
313,SubjectSet_1/587732053779021991.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=130.19390925&dec=36.90741945&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732053779021991&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j084046.53%2B365426.7&ob=ra,130.19390925,36.90741945
314,SubjectSet_1/587739720301346844.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=221.20630553&dec=24.54409096&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739720301346844&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144449.51%2B243238.7&ob=ra,221.20630553,24.54409096
315,SubjectSet_1/587739844857168249.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=242.01717173&dec=14.22403976&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739844857168249&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j160804.12%2B141326.5&ob=ra,242.01717173,14.22403976
316,SubjectSet_1/587726032242868344.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=166.9805784&dec=2.0132587&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587726032242868344&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j110755.33%2B020047.7&ob=ra,166.9805784,2.0132587
317,SubjectSet_1/587736916223459671.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=238.15953711&dec=9.388539&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736916223459671&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j155238.28%2B092318.7&ob=ra,238.15953711,9.388539
318,SubjectSet_1/587732581519196281.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=168.81293379&dec=58.54031614&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732581519196281&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111515.10%2B583225.1&ob=ra,168.81293379,58.54031614
319,SubjectSet_1/588017570848374952.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=191.27189972&dec=12.44637088&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017570848374952&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j124505.25%2B122646.9&ob=ra,191.27189972,12.44637088
320,SubjectSet_1/587728309640167441.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=170.65691569&dec=3.11932672&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728309640167441&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j112237.65%2B030709.5&ob=ra,170.65691569,3.11932672
321,SubjectSet_1/588018056726249525.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=223.35250039&dec=46.48552371&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588018056726249525&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j145324.60%2B462907.8&ob=ra,223.35250039,46.48552371
322,SubjectSet_1/587731868560982200.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=182.57493991&dec=54.41695306&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731868560982200&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j121017.98%2B542501.0&ob=ra,182.57493991,54.41695306
323,SubjectSet_1/587735664773431424.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=226.15444832&dec=48.73878885&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735664773431424&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j150437.06%2B484419.6&ob=ra,226.15444832,48.73878885
324,SubjectSet_1/588295841247723539.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=173.93215765&dec=49.16661785&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588295841247723539&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j113543.71%2B490959.8&ob=ra,173.93215765,49.16661785
325,SubjectSet_1/587732772120166516.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=161.46425468&dec=9.7226193&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732772120166516&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j104551.42%2B094321.4&ob=ra,161.46425468,9.7226193
326,SubjectSet_1/587742576994222101.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=220.96812285&dec=16.47423832&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742576994222101&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144352.34%2B162827.2&ob=ra,220.96812285,16.47423832
327,SubjectSet_1/587729777452908924.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=234.27088187&dec=-1.83301734&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729777452908924&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j153705.01-014958.8 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J153705.01-014958.8&ob=ra,234.27088187,-1.83301734
328,SubjectSet_1/587732703406653556.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=169.17015393&dec=7.96350195&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732703406653556&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111640.83%2B075748.6&ob=ra,169.17015393,7.96350195
