Dr, RA, DA, spiral_weighted, loose_plus_medium, arms_tight, arms_medium, arms_loose, irregular 
0.000000, 143.580826, 8.249746, 0.927200, 0.687000, 0.313000, 0.609000, 0.078000, 0.000000
0.000000, 135.131149, 36.461056, 0.920220, 0.687000, 0.312000, 0.604000, 0.083000, 0.000000
0.000000, 127.208588, 31.950424, 0.853380, 0.687000, 0.312000, 0.406000, 0.281000, 0.250000
0.000000, 28.525883, 0.950593, 0.864779, 0.687000, 0.312000, 0.406000, 0.281000, 0.231000
0.000000, 176.422501, -2.955911, 0.800125, 0.687000, 0.312000, 0.562000, 0.125000, 0.000000
0.000000, 180.331284, -0.108865, 0.742251, 0.687000, 0.312000, 0.562000, 0.125000, 0.100000
0.000000, 212.097076, 52.917820, 0.781162, 0.687000, 0.312000, 0.625000, 0.062000, 0.000000
0.000000, 118.630440, 14.808158, 0.762000, 0.687000, 0.312000, 0.625000, 0.062000, 0.000000
0.000000, 179.848526, 6.441237, 0.695490, 0.687000, 0.312000, 0.625000, 0.062000, 0.143000
0.000000, 114.237297, 38.003582, 0.880763, 0.687000, 0.312000, 0.583000, 0.104000, 0.000000
0.000000, 231.366455, 4.784626, 0.673920, 0.687000, 0.312000, 0.656000, 0.031000, 0.000000
0.000000, 163.867889, 1.476869, 0.913740, 0.687000, 0.312000, 0.656000, 0.031000, 0.000000
0.000000, 227.780487, 7.645771, 0.864779, 0.687000, 0.312000, 0.656000, 0.031000, 0.000000
0.000000, 249.318436, 44.418240, 0.840313, 0.687000, 0.312000, 0.531000, 0.156000, 0.000000
0.000000, 234.353836, 17.131945, 0.695304, 0.687000, 0.312000, 0.531000, 0.156000, 0.000000
0.000000, 184.426071, 22.812082, 0.888304, 0.687000, 0.312000, 0.531000, 0.156000, 0.250000
0.000000, 174.224777, 24.675688, 0.800590, 0.687000, 0.312000, 0.531000, 0.156000, 0.125000
0.000000, 206.843063, 5.145544, 0.726530, 0.687000, 0.312000, 0.531000, 0.156000, 0.250000
0.000000, 241.922257, 47.166237, 0.867482, 0.688000, 0.312000, 0.594000, 0.094000, 0.167000
0.000000, 194.947220, 21.813208, 0.873151, 0.688000, 0.312000, 0.594000, 0.094000, 0.087000
0.000000, 322.048676, 0.066273, 0.747649, 0.688000, 0.312000, 0.438000, 0.250000, 0.000000
0.000000, 167.532883, 1.508709, 0.743897, 0.688000, 0.312000, 0.438000, 0.250000, 0.222000
0.000000, 227.476074, 10.249684, 0.715111, 0.688000, 0.312000, 0.500000, 0.188000, 0.100000
0.000000, 167.915314, 39.651981, 0.780089, 0.688000, 0.312000, 0.438000, 0.250000, 0.038000
0.000000, 129.138702, 61.319649, 0.743256, 0.688000, 0.312000, 0.438000, 0.250000, 0.000000
0.000000, 197.972885, 51.647835, 0.774000, 0.688000, 0.312000, 0.500000, 0.188000, 0.000000
0.000000, 243.807983, 21.133913, 0.959420, 0.688000, 0.312000, 0.542000, 0.146000, 0.058000
0.000000, 53.543953, 1.103353, 0.888304, 0.688000, 0.312000, 0.542000, 0.146000, 0.154000
0.000000, 183.145706, 22.784721, 0.953565, 0.688000, 0.312000, 0.542000, 0.146000, 0.104000
0.000000, 159.365189, 2.089421, 0.914710, 0.688000, 0.312000, 0.469000, 0.219000, 0.000000
0.000000, 218.328354, 46.599369, 0.796822, 0.688000, 0.312000, 0.469000, 0.219000, 0.286000
0.000000, 163.674530, 6.159843, 0.864637, 0.688000, 0.312000, 0.688000, 0.000000, 0.000000
0.000000, 242.444260, 26.401663, 0.923905, 0.688000, 0.312000, 0.646000, 0.042000, 0.000000
0.000000, 242.199783, 8.950176, 0.918206, 0.689000, 0.311000, 0.622000, 0.067000, 0.000000
0.000000, 156.713120, 0.211092, 0.867042, 0.689000, 0.311000, 0.422000, 0.267000, 0.105000
0.000000, 228.704254, 17.142986, 0.821995, 0.689000, 0.311000, 0.622000, 0.067000, 0.000000
0.000000, 161.119110, 1.083045, 0.702438, 0.689000, 0.311000, 0.622000, 0.067000, 0.200000
0.000000, 229.450394, 7.822737, 0.978000, 0.689000, 0.311000, 0.556000, 0.133000, 0.000000
0.000000, 255.404419, 22.886843, 0.865000, 0.689000, 0.311000, 0.533000, 0.156000, 0.175000
0.000000, 212.264328, 31.674999, 0.756360, 0.689000, 0.311000, 0.452000, 0.237000, 0.000000
0.000000, 150.759140, 39.660881, 0.895000, 0.689000, 0.311000, 0.611000, 0.078000, 0.212000
0.000000, 240.973618, 25.375685, 0.928738, 0.689000, 0.311000, 0.578000, 0.111000, 0.250000
0.000000, 123.966385, 26.091330, 0.929247, 0.689000, 0.311000, 0.400000, 0.289000, 0.000000
0.000000, 220.507507, 63.330704, 0.981000, 0.689000, 0.311000, 0.610000, 0.079000, 0.143000
0.000000, 147.259033, 26.594030, 0.978000, 0.689000, 0.311000, 0.600000, 0.089000, 0.077000
0.000000, 199.289093, 27.078066, 0.877000, 0.689000, 0.310000, 0.655000, 0.034000, 0.000000
0.000000, 119.027641, 20.762302, 0.844000, 0.689000, 0.310000, 0.655000, 0.034000, 0.237000
0.000000, 181.877685, 30.344660, 0.805713, 0.689000, 0.310000, 0.655000, 0.034000, 0.000000
0.000000, 158.482895, 16.250032, 0.881904, 0.689000, 0.310000, 0.655000, 0.034000, 0.091000
0.000000, 176.639847, 34.702972, 0.905080, 0.689000, 0.310000, 0.655000, 0.034000, 0.167000
0.000000, 148.548309, 7.127414, 0.892997, 0.689000, 0.310000, 0.534000, 0.155000, 0.167000
0.000000, 30.726818, 0.877952, 0.706036, 0.689000, 0.310000, 0.448000, 0.241000, 0.000000
0.000000, 217.009460, -1.851423, 0.828897, 0.689000, 0.310000, 0.586000, 0.103000, 0.000000
0.000000, 150.278076, 41.168129, 0.902000, 0.689000, 0.310000, 0.586000, 0.103000, 0.000000
0.000000, 128.166794, 20.115038, 0.724629, 0.689000, 0.310000, 0.586000, 0.103000, 0.000000
0.000000, 225.028976, 49.500397, 0.690753, 0.689000, 0.310000, 0.517000, 0.172000, 0.100000
0.000000, 168.213531, 0.820274, 0.741876, 0.689000, 0.310000, 0.517000, 0.172000, 0.273000
0.000000, 8.939085, 0.697264, 0.850109, 0.689000, 0.310000, 0.517000, 0.172000, 0.000000
0.000000, 186.902969, 20.223022, 0.688287, 0.689000, 0.310000, 0.517000, 0.172000, 0.273000
0.000000, 203.130142, 4.802510, 0.829958, 0.689000, 0.310000, 0.517000, 0.172000, 0.167000
0.000000, 146.633469, 35.330357, 0.912025, 0.690000, 0.310000, 0.571000, 0.119000, 0.000000
0.000000, 231.364533, 5.008313, 0.853334, 0.690000, 0.310000, 0.552000, 0.138000, 0.143000
0.000000, 243.942871, 30.259680, 0.839476, 0.690000, 0.310000, 0.571000, 0.119000, 0.143000
0.000000, 178.053665, -0.114122, 0.700272, 0.690000, 0.310000, 0.552000, 0.138000, 0.214000
0.000000, 132.434692, 16.174904, 0.938897, 0.690000, 0.310000, 0.571000, 0.119000, 0.000000
0.000000, 260.738037, 57.000687, 0.878021, 0.690000, 0.310000, 0.552000, 0.138000, 0.000000
0.000000, 231.078720, 23.106020, 0.936056, 0.690000, 0.310000, 0.621000, 0.069000, 0.200000
0.000000, 242.027832, 42.682743, 0.875000, 0.690000, 0.310000, 0.621000, 0.069000, 0.000000
0.000000, 223.642883, 6.777052, 0.889374, 0.690000, 0.310000, 0.621000, 0.069000, 0.000000
0.000000, 172.358810, 27.416456, 0.967000, 0.690000, 0.310000, 0.621000, 0.069000, 0.000000
0.000000, 251.019730, 21.294775, 0.934000, 0.690000, 0.310000, 0.621000, 0.069000, 0.000000
0.000000, 130.150284, 43.004093, 0.857806, 0.690000, 0.310000, 0.452000, 0.238000, 0.250000
0.000000, 242.279510, 51.596836, 0.970104, 0.690000, 0.310000, 0.690000, 0.000000, 0.000000
0.000000, 225.487350, 31.073479, 0.954529, 0.690000, 0.310000, 0.690000, 0.000000, 0.300000
0.000000, 220.406738, 34.450596, 0.716006, 0.690000, 0.310000, 0.414000, 0.276000, 0.000000
0.000000, 118.149323, 28.050068, 0.907046, 0.690000, 0.310000, 0.690000, 0.000000, 0.200000
0.000000, 127.777275, 23.797148, 0.892925, 0.690000, 0.310000, 0.500000, 0.190000, 0.267000
0.000000, 194.003601, 8.645851, 0.995000, 0.690000, 0.310000, 0.500000, 0.190000, 0.192000
0.000000, 230.641540, 7.221942, 0.918000, 0.690000, 0.310000, 0.465000, 0.225000, 0.241000
0.000000, 164.308685, 56.783966, 0.827921, 0.690000, 0.310000, 0.690000, 0.000000, 0.000000
0.000000, 223.594437, 28.939680, 0.804833, 0.690000, 0.310000, 0.414000, 0.276000, 0.000000
0.000000, 180.852249, 38.813320, 0.780675, 0.690000, 0.310000, 0.414000, 0.276000, 0.000000
0.000000, 246.656540, 16.481726, 0.711402, 0.690000, 0.310000, 0.483000, 0.207000, 0.250000
0.000000, 235.971313, 13.809926, 0.686570, 0.690000, 0.310000, 0.483000, 0.207000, 0.306000
0.000000, 221.234497, 12.500889, 0.807801, 0.690000, 0.310000, 0.483000, 0.207000, 0.083000
0.000000, 204.031753, 44.037769, 0.763881, 0.690000, 0.310000, 0.483000, 0.207000, 0.000000
0.000000, 190.279785, 16.994740, 0.806043, 0.690000, 0.310000, 0.483000, 0.207000, 0.214000
0.000000, 249.171417, 13.603354, 0.695720, 0.690000, 0.310000, 0.483000, 0.207000, 0.000000
0.000000, 171.609222, 26.087353, 0.724800, 0.690000, 0.310000, 0.483000, 0.207000, 0.062000
0.000000, 195.900497, 14.057833, 0.690560, 0.690000, 0.310000, 0.483000, 0.207000, 0.000000
0.000000, 137.866211, 33.853416, 0.829040, 0.690000, 0.310000, 0.483000, 0.207000, 0.000000
0.000000, 164.319458, 28.541662, 0.977000, 0.690000, 0.310000, 0.619000, 0.071000, 0.200000
0.000000, 49.254482, 0.470360, 0.954529, 0.690000, 0.310000, 0.619000, 0.071000, 0.000000
0.000000, 163.334351, 37.750885, 0.823052, 0.690000, 0.310000, 0.619000, 0.071000, 0.211000
0.000000, 112.996849, 39.478691, 0.913021, 0.690000, 0.310000, 0.595000, 0.095000, 0.246000
0.000000, 230.172226, 49.106529, 0.891936, 0.691000, 0.310000, 0.524000, 0.167000, 0.000000
0.000000, 199.732849, 43.454693, 0.763565, 0.691000, 0.310000, 0.524000, 0.167000, 0.000000
0.000000, 140.282165, 4.833265, 0.745875, 0.691000, 0.310000, 0.548000, 0.143000, 0.024000
0.000000, 170.774109, 5.577562, 0.954529, 0.691000, 0.310000, 0.643000, 0.048000, 0.000000
0.000000, 257.351837, 22.214600, 0.976000, 0.691000, 0.310000, 0.405000, 0.286000, 0.111000
0.000000, 155.899414, 37.637779, 0.820132, 0.691000, 0.309000, 0.618000, 0.073000, 0.083000
0.000000, 192.602707, 23.950079, 0.965000, 0.691000, 0.309000, 0.589000, 0.102000, 0.250000
0.000000, 238.350662, 27.676062, 0.922378, 0.691000, 0.309000, 0.635000, 0.056000, 0.182000
0.000000, 235.053772, 56.162914, 0.966225, 0.692000, 0.308000, 0.641000, 0.051000, 0.182000
0.000000, 176.488312, 20.180172, 0.888927, 0.692000, 0.308000, 0.692000, 0.000000, 0.182000
0.000000, 121.700714, 53.199635, 0.788103, 0.692000, 0.308000, 0.654000, 0.038000, 0.200000
0.000000, 217.676285, 17.818378, 0.772992, 0.692000, 0.308000, 0.654000, 0.038000, 0.125000
0.000000, 229.112488, 15.762551, 0.810000, 0.692000, 0.308000, 0.654000, 0.038000, 0.250000
0.000000, 186.843857, 20.541931, 0.833000, 0.692000, 0.308000, 0.654000, 0.038000, 0.000000
0.000000, 168.866455, 42.969166, 0.832032, 0.692000, 0.308000, 0.654000, 0.038000, 0.167000
0.000000, 217.639969, 25.513790, 0.788103, 0.692000, 0.308000, 0.654000, 0.038000, 0.143000
0.000000, 158.393448, 7.806522, 0.981000, 0.692000, 0.308000, 0.519000, 0.173000, 0.000000
0.000000, 163.142120, 39.282333, 0.972000, 0.692000, 0.308000, 0.487000, 0.205000, 0.000000
0.000000, 167.197891, 13.853101, 0.765141, 0.692000, 0.308000, 0.538000, 0.154000, 0.000000
0.000000, 152.385666, -0.237381, 0.753576, 0.692000, 0.308000, 0.538000, 0.154000, 0.073000
0.000000, 245.832169, 10.317426, 0.897000, 0.692000, 0.308000, 0.538000, 0.154000, 0.125000
0.000000, 231.163025, 27.835392, 0.827122, 0.692000, 0.308000, 0.538000, 0.154000, 0.000000
0.000000, 226.687912, 12.561308, 0.748503, 0.692000, 0.308000, 0.538000, 0.154000, 0.000000
0.000000, 181.960770, 19.767494, 0.916804, 0.692000, 0.308000, 0.538000, 0.154000, 0.153000
0.000000, 158.605453, 50.688713, 0.906875, 0.692000, 0.308000, 0.359000, 0.333000, 0.143000
0.000000, 186.576706, 50.866768, 0.812666, 0.692000, 0.308000, 0.359000, 0.333000, 0.000000
0.000000, 216.474503, 2.874122, 0.975000, 0.692000, 0.308000, 0.410000, 0.282000, 0.077000
0.000000, 178.578110, 67.601120, 0.820567, 0.692000, 0.308000, 0.423000, 0.269000, 0.176000
0.000000, 216.322479, 26.026476, 0.790124, 0.692000, 0.308000, 0.500000, 0.192000, 0.000000
0.000000, 128.553009, 36.075638, 0.765046, 0.692000, 0.308000, 0.423000, 0.269000, 0.273000
0.000000, 251.297882, 37.441090, 0.829789, 0.692000, 0.308000, 0.615000, 0.077000, 0.067000
0.000000, 174.094742, -2.824508, 0.906750, 0.692000, 0.308000, 0.615000, 0.077000, 0.125000
0.000000, 223.569916, -2.084615, 0.758844, 0.692000, 0.308000, 0.615000, 0.077000, 0.250000
0.000000, 182.683578, 37.147881, 0.860922, 0.692000, 0.308000, 0.615000, 0.077000, 0.000000
0.000000, 209.836838, 32.264385, 0.684378, 0.692000, 0.308000, 0.615000, 0.077000, 0.300000
0.000000, 225.969467, 24.876156, 0.759182, 0.692000, 0.308000, 0.615000, 0.077000, 0.000000
0.000000, 258.651184, 31.876570, 0.885960, 0.692000, 0.308000, 0.615000, 0.077000, 0.000000
0.000000, 162.641937, 48.693466, 0.999000, 0.692000, 0.308000, 0.615000, 0.077000, 0.250000
0.000000, 227.825806, 61.123669, 0.975000, 0.692000, 0.308000, 0.179000, 0.513000, 0.000000
0.000000, 163.198242, 1.878204, 0.848035, 0.692000, 0.308000, 0.513000, 0.179000, 0.200000
0.000000, 176.970703, 11.258136, 0.833000, 0.692000, 0.308000, 0.564000, 0.128000, 0.000000
0.000000, 116.836220, 33.095295, 0.909632, 0.692000, 0.308000, 0.564000, 0.128000, 0.000000
0.000000, 212.244110, 38.634655, 0.926274, 0.692000, 0.308000, 0.564000, 0.128000, 0.222000
0.000000, 188.268356, 16.117540, 0.687610, 0.692000, 0.308000, 0.577000, 0.115000, 0.200000
0.000000, 241.913666, 23.416891, 0.742888, 0.692000, 0.308000, 0.577000, 0.115000, 0.000000
0.000000, 233.216507, 21.071531, 0.974069, 0.692000, 0.308000, 0.577000, 0.115000, 0.240000
0.000000, 170.421265, -0.013353, 0.703137, 0.692000, 0.308000, 0.577000, 0.115000, 0.000000
0.000000, 200.207443, 1.205339, 0.762802, 0.692000, 0.308000, 0.577000, 0.115000, 0.296000
0.000000, 225.991882, 37.274399, 0.835048, 0.692000, 0.308000, 0.577000, 0.115000, 0.000000
0.000000, 189.158585, 24.428772, 0.964000, 0.692000, 0.308000, 0.577000, 0.115000, 0.200000
0.000000, 250.044632, 26.102354, 0.931161, 0.693000, 0.308000, 0.590000, 0.103000, 0.000000
0.000000, 238.595154, 12.076740, 0.975000, 0.693000, 0.308000, 0.590000, 0.103000, 0.040000
0.000000, 235.496811, 28.240339, 0.901282, 0.693000, 0.308000, 0.667000, 0.026000, 0.191000
0.000000, 136.847092, 34.424271, 0.789330, 0.693000, 0.308000, 0.667000, 0.026000, 0.000000
0.000000, 125.032555, 37.477688, 0.949650, 0.693000, 0.308000, 0.462000, 0.231000, 0.231000
0.000000, 228.720322, 17.523996, 0.780300, 0.693000, 0.308000, 0.231000, 0.462000, 0.200000
0.000000, 172.442474, 29.396118, 0.684693, 0.693000, 0.308000, 0.462000, 0.231000, 0.000000
0.000000, 179.888046, 6.848227, 0.785864, 0.693000, 0.308000, 0.462000, 0.231000, 0.000000
0.000000, 179.576202, -1.958791, 0.683744, 0.693000, 0.308000, 0.462000, 0.231000, 0.000000
0.000000, 324.422699, 0.888052, 0.865708, 0.693000, 0.307000, 0.551000, 0.142000, 0.000000
0.000000, 123.571190, 46.010307, 0.732312, 0.693000, 0.307000, 0.554000, 0.139000, 0.000000
0.000000, 196.166061, 18.424482, 1.000000, 0.693000, 0.306000, 0.571000, 0.122000, 0.000000
0.000000, 243.264999, 30.070490, 0.973000, 0.694000, 0.306000, 0.611000, 0.083000, 0.000000
0.000000, 207.984940, 0.551109, 0.719645, 0.694000, 0.306000, 0.611000, 0.083000, 0.170000
0.000000, 175.825546, 1.952233, 0.973000, 0.694000, 0.306000, 0.611000, 0.083000, 0.000000
0.000000, 156.509476, 20.947041, 0.947000, 0.694000, 0.306000, 0.611000, 0.083000, 0.200000
0.000000, 238.702393, 25.192720, 0.803648, 0.694000, 0.306000, 0.611000, 0.083000, 0.000000
0.000000, 197.458282, 24.577574, 0.973000, 0.694000, 0.306000, 0.611000, 0.083000, 0.000000
0.000000, 166.777313, 57.070557, 0.816232, 0.694000, 0.306000, 0.583000, 0.111000, 0.200000
0.000000, 161.417496, 4.183611, 1.000000, 0.694000, 0.306000, 0.583000, 0.111000, 0.091000
0.000000, 21.615831, 0.380183, 0.875975, 0.694000, 0.306000, 0.583000, 0.111000, 0.267000
0.000000, 186.959747, 26.993526, 0.900293, 0.694000, 0.306000, 0.333000, 0.361000, 0.062000
0.000000, 236.439789, 3.915843, 0.856928, 0.694000, 0.306000, 0.694000, 0.000000, 0.222000
0.000000, 158.235397, 48.879524, 0.947000, 0.694000, 0.306000, 0.694000, 0.000000, 0.000000
0.000000, 181.190903, 32.326401, 0.947702, 0.694000, 0.306000, 0.694000, 0.000000, 0.000000
0.000000, 212.089829, 55.301487, 0.947000, 0.694000, 0.306000, 0.444000, 0.250000, 0.000000
0.000000, 199.028702, 8.445823, 0.942760, 0.694000, 0.306000, 0.592000, 0.102000, 0.000000
0.000000, 183.927383, 12.234943, 0.994000, 0.694000, 0.306000, 0.500000, 0.194000, 0.000000
0.000000, 214.287811, 32.450481, 0.670981, 0.694000, 0.306000, 0.500000, 0.194000, 0.071000
0.000000, 36.161362, -0.799233, 0.936000, 0.694000, 0.306000, 0.633000, 0.061000, 0.167000
0.000000, 212.869324, 21.490927, 0.867544, 0.695000, 0.306000, 0.528000, 0.167000, 0.059000
0.000000, 231.812149, 29.330994, 0.973000, 0.695000, 0.306000, 0.528000, 0.167000, 0.200000
0.000000, 200.287170, 32.553387, 0.972000, 0.695000, 0.306000, 0.528000, 0.167000, 0.286000
0.000000, 237.169678, 20.688845, 0.991000, 0.695000, 0.306000, 0.528000, 0.167000, 0.000000
0.000000, 222.728714, 30.610754, 0.798779, 0.695000, 0.306000, 0.389000, 0.306000, 0.000000
0.000000, 313.791870, 0.592597, 0.789300, 0.695000, 0.306000, 0.528000, 0.167000, 0.294000
0.000000, 139.151138, 25.302662, 0.749539, 0.695000, 0.306000, 0.417000, 0.278000, 0.000000
0.000000, 129.594101, 4.005105, 0.949648, 0.695000, 0.306000, 0.556000, 0.139000, 0.000000
0.000000, 237.922028, 36.136551, 0.899650, 0.695000, 0.306000, 0.556000, 0.139000, 0.111000
0.000000, 173.725967, 23.439388, 0.818815, 0.695000, 0.306000, 0.556000, 0.139000, 0.222000
0.000000, 210.147812, 23.074951, 0.878424, 0.695000, 0.306000, 0.667000, 0.028000, 0.000000
0.000000, 125.605385, 6.922190, 0.718074, 0.695000, 0.306000, 0.667000, 0.028000, 0.000000
0.000000, 251.435760, 34.828243, 0.688238, 0.695000, 0.306000, 0.667000, 0.028000, 0.000000
0.000000, 220.259247, 63.677132, 0.946729, 0.695000, 0.306000, 0.667000, 0.028000, 0.200000
0.000000, 135.672897, 16.239893, 0.946053, 0.695000, 0.306000, 0.639000, 0.056000, 0.329000
0.000000, 221.554123, 15.909570, 0.761104, 0.695000, 0.306000, 0.639000, 0.056000, 0.167000
0.000000, 191.892044, 10.204997, 0.877646, 0.695000, 0.306000, 0.639000, 0.056000, 0.000000
0.000000, 197.795288, 10.382329, 0.944783, 0.695000, 0.306000, 0.639000, 0.056000, 0.000000
0.000000, 140.477035, 14.530625, 0.947000, 0.695000, 0.306000, 0.639000, 0.056000, 0.273000
0.000000, 151.429626, 15.169662, 0.869070, 0.695000, 0.306000, 0.639000, 0.056000, 0.167000
0.000000, 144.092972, 35.626209, 0.972000, 0.695000, 0.306000, 0.639000, 0.056000, 0.000000
0.000000, 173.873917, 9.210232, 0.822783, 0.695000, 0.306000, 0.639000, 0.056000, 0.214000
0.000000, 355.487091, 0.162924, 0.781319, 0.695000, 0.306000, 0.639000, 0.056000, 0.220000
0.000000, 172.069931, 17.623312, 0.886000, 0.695000, 0.305000, 0.543000, 0.152000, 0.167000
0.000000, 224.744614, 24.171017, 0.818685, 0.695000, 0.305000, 0.569000, 0.126000, 0.000000
0.000000, 154.223953, 32.436401, 0.793881, 0.695000, 0.304000, 0.217000, 0.478000, 0.286000
0.000000, 241.235169, 34.595978, 0.920103, 0.695000, 0.304000, 0.630000, 0.065000, 0.200000
0.000000, 217.022644, 23.982588, 0.731010, 0.695000, 0.304000, 0.565000, 0.130000, 0.000000
0.000000, 154.371719, 51.554569, 0.941000, 0.695000, 0.304000, 0.565000, 0.130000, 0.000000
0.000000, 134.002106, 58.732853, 0.793000, 0.695000, 0.304000, 0.565000, 0.130000, 0.200000
0.000000, 236.075440, 14.088213, 0.711807, 0.695000, 0.304000, 0.565000, 0.130000, 0.000000
0.000000, 149.614990, 47.288506, 0.719303, 0.695000, 0.304000, 0.565000, 0.130000, 0.167000
0.000000, 214.905426, 30.280453, 0.822165, 0.695000, 0.304000, 0.565000, 0.130000, 0.167000
0.000000, 190.704956, 10.357466, 0.767080, 0.695000, 0.304000, 0.565000, 0.130000, 0.000000
0.000000, 170.040955, 45.964050, 0.888066, 0.695000, 0.304000, 0.652000, 0.043000, 0.000000
0.000000, 166.267578, 50.997185, 0.677120, 0.695000, 0.304000, 0.652000, 0.043000, 0.000000
0.000000, 230.133560, 26.738358, 0.792597, 0.695000, 0.304000, 0.652000, 0.043000, 0.167000
0.000000, 144.205887, 57.992107, 0.900520, 0.695000, 0.304000, 0.652000, 0.043000, 0.000000
0.000000, 170.883987, 53.468193, 0.735904, 0.695000, 0.304000, 0.652000, 0.043000, 0.200000
0.000000, 240.345810, 52.353462, 0.718572, 0.695000, 0.304000, 0.652000, 0.043000, 0.286000
0.000000, 201.041748, 9.661718, 1.000000, 0.696000, 0.304000, 0.673000, 0.023000, 0.000000
0.000000, 116.578430, 39.066864, 0.947630, 0.696000, 0.304000, 0.571000, 0.125000, 0.000000
0.000000, 173.003082, 23.863359, 0.704561, 0.696000, 0.304000, 0.494000, 0.202000, 0.200000
0.000000, 208.345520, 22.366297, 0.767111, 0.696000, 0.304000, 0.547000, 0.149000, 0.067000
0.000000, 125.986488, 4.151380, 0.882318, 0.696000, 0.304000, 0.500000, 0.196000, 0.000000
0.000000, 152.934525, 19.095966, 0.696936, 0.696000, 0.304000, 0.435000, 0.261000, 0.000000
0.000000, 142.326447, 41.459484, 0.671600, 0.696000, 0.304000, 0.522000, 0.174000, 0.200000
0.000000, 224.709976, 57.573894, 0.741492, 0.696000, 0.304000, 0.522000, 0.174000, 0.000000
0.000000, 121.960579, 56.693474, 0.879520, 0.696000, 0.304000, 0.522000, 0.174000, 0.000000
0.000000, 215.395279, 40.358109, 0.676494, 0.696000, 0.304000, 0.609000, 0.087000, 0.200000
0.000000, 193.367096, 25.569063, 0.685008, 0.696000, 0.304000, 0.609000, 0.087000, 0.000000
0.000000, 216.007889, 26.669327, 0.729853, 0.697000, 0.303000, 0.576000, 0.121000, 0.000000
0.000000, 180.964600, 51.334446, 0.991000, 0.697000, 0.303000, 0.636000, 0.061000, 0.000000
0.000000, 226.740021, 9.594687, 0.842723, 0.697000, 0.303000, 0.636000, 0.061000, 0.000000
0.000000, 221.925812, 57.038818, 0.718011, 0.697000, 0.303000, 0.636000, 0.061000, 0.200000
0.000000, 133.545059, 39.636864, 0.732292, 0.697000, 0.303000, 0.636000, 0.061000, 0.000000
0.000000, 232.809143, 6.439029, 1.000000, 0.697000, 0.303000, 0.515000, 0.182000, 0.250000
0.000000, 185.811676, 51.191242, 0.891928, 0.697000, 0.303000, 0.515000, 0.182000, 0.250000
0.000000, 236.505463, 2.714234, 0.955506, 0.697000, 0.303000, 0.580000, 0.117000, 0.182000
0.000000, 164.329865, 39.025063, 0.799272, 0.697000, 0.303000, 0.667000, 0.030000, 0.000000
0.000000, 170.386429, 44.597019, 0.943812, 0.697000, 0.303000, 0.667000, 0.030000, 0.000000
0.000000, 189.742508, 21.256254, 0.938957, 0.697000, 0.303000, 0.667000, 0.030000, 0.000000
0.000000, 230.178375, 5.069019, 0.787019, 0.697000, 0.303000, 0.667000, 0.030000, 0.300000
0.000000, 201.669891, 59.164646, 0.892078, 0.697000, 0.303000, 0.667000, 0.030000, 0.286000
0.000000, 155.671005, 20.859138, 1.000000, 0.697000, 0.303000, 0.667000, 0.030000, 0.000000
0.000000, 235.576141, 4.350174, 0.785406, 0.697000, 0.303000, 0.394000, 0.303000, 0.125000
0.000000, 142.062485, 15.083055, 0.681789, 0.697000, 0.303000, 0.394000, 0.303000, 0.154000
0.000000, 163.113709, 20.543739, 0.733530, 0.697000, 0.303000, 0.606000, 0.091000, 0.214000
0.000000, 190.464050, 23.510651, 0.998000, 0.697000, 0.303000, 0.606000, 0.091000, 0.329000
0.000000, 196.651642, 25.429628, 0.804801, 0.697000, 0.303000, 0.606000, 0.091000, 0.238000
0.000000, 184.099701, 47.026413, 0.687468, 0.697000, 0.303000, 0.606000, 0.091000, 0.105000
0.000000, 240.658051, 41.293434, 0.845728, 0.697000, 0.303000, 0.455000, 0.242000, 0.222000
0.000000, 169.265717, 41.204887, 0.750106, 0.697000, 0.303000, 0.455000, 0.242000, 0.316000
0.000000, 254.081482, 24.241465, 0.702134, 0.697000, 0.303000, 0.545000, 0.152000, 0.000000
0.000000, 358.728943, 0.410520, 0.716276, 0.697000, 0.303000, 0.455000, 0.242000, 0.308000
0.000000, 257.972137, 31.600079, 0.698436, 0.697000, 0.303000, 0.455000, 0.242000, 0.091000
0.000000, 197.906082, 0.665816, 0.805006, 0.697000, 0.303000, 0.545000, 0.152000, 0.143000
0.000000, 202.760300, 16.632151, 0.942841, 0.697000, 0.303000, 0.697000, 0.000000, 0.200000
0.000000, 166.289322, 5.359972, 0.977000, 0.697000, 0.302000, 0.581000, 0.116000, 0.250000
0.000000, 162.148438, 22.249771, 0.924000, 0.697000, 0.302000, 0.488000, 0.209000, 0.000000
0.000000, 242.608444, 33.846561, 0.805563, 0.698000, 0.302000, 0.668000, 0.030000, 0.000000
0.000000, 240.478210, 24.150890, 0.974000, 0.698000, 0.302000, 0.566000, 0.132000, 0.200000
0.000000, 143.319641, 33.905701, 1.000000, 0.698000, 0.302000, 0.566000, 0.132000, 0.000000
0.000000, 126.930428, 18.847729, 0.887936, 0.698000, 0.302000, 0.561000, 0.137000, 0.000000
0.000000, 216.905212, 4.500193, 0.741455, 0.698000, 0.302000, 0.611000, 0.087000, 0.312000
0.000000, 205.494995, 55.783928, 0.956000, 0.698000, 0.302000, 0.465000, 0.233000, 0.000000
0.000000, 182.089462, 35.099075, 1.000000, 0.698000, 0.302000, 0.698000, 0.000000, 0.056000
0.000000, 171.120941, 10.183840, 0.960000, 0.698000, 0.302000, 0.628000, 0.070000, 0.000000
