subject id,jpg,Image,SDSS information,LEDA information,RA,DEC
192,SubjectSet_28/587729777979293880D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=210.26578419&dec=-1.96896242&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729777979293880&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j140103.78-015808.2 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J140103.78-015808.2&ob=ra,210.26578419,-1.96896242
193,SubjectSet_28/588017606287753466S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=161.9199877&dec=43.80556596&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017606287753466&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j104740.79%2B434820.0&ob=ra,161.9199877,43.80556596
194,SubjectSet_28/587742567857127525D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=151.39026455&dec=16.68930286&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742567857127525&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j100533.66%2B164121.4&ob=ra,151.39026455,16.68930286
195,SubjectSet_28/588013383792263556D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=115.02595388&dec=24.8572891&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588013383792263556&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j074006.22%2B245126.2&ob=ra,115.02595388,24.8572891
196,SubjectSet_28/587741600964739167D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=201.28068636&dec=25.8481523&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741600964739167&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j132507.36%2B255053.3&ob=ra,201.28068636,25.8481523
197,SubjectSet_28/587728669344006275S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=125.32279314&dec=44.05614469&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728669344006275&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j082117.47%2B440322.1&ob=ra,125.32279314,44.05614469
198,SubjectSet_28/587735663161245898S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=153.43224867&dec=39.0517803&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735663161245898&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j101343.73%2B390306.4&ob=ra,153.43224867,39.0517803
199,SubjectSet_28/588015509821980846D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=35.94431113&dec=0.60155531&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588015509821980846&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j022346.63%2B003605.5&ob=ra,35.94431113,0.60155531
200,SubjectSet_28/587742012759277732D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=214.51836343&dec=18.90836645&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742012759277732&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j141804.40%2B185430.1&ob=ra,214.51836343,18.90836645
201,SubjectSet_28/587739811568943396D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=233.6989808&dec=19.81997281&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739811568943396&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j153447.75%2B194911.9&ob=ra,233.6989808,19.81997281
202,SubjectSet_28/588298662499713156S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=184.09969512&dec=47.02641181&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588298662499713156&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j121623.92%2B470135.0&ob=ra,184.09969512,47.02641181
203,SubjectSet_28/588010359613882514D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=158.78182575&dec=4.78755014&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010359613882514&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j103507.63%2B044715.1&ob=ra,158.78182575,4.78755014
204,SubjectSet_28/587733196233506975S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=193.78660367&dec=54.52239959&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587733196233506975&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j125508.78%2B543120.6&ob=ra,193.78660367,54.52239959
205,SubjectSet_28/587731680654983426S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=132.0617989&dec=41.18649139&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731680654983426&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j084814.83%2B411111.3&ob=ra,132.0617989,41.18649139
206,SubjectSet_28/588010136802558020S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=134.64156323&dec=51.42201686&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010136802558020&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j085833.97%2B512519.2&ob=ra,134.64156323,51.42201686
207,SubjectSet_28/587741531719008303S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=189.83576497&dec=28.9131485&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741531719008303&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j123920.58%2B285447.3&ob=ra,189.83576497,28.9131485
208,SubjectSet_28/588017605209686176S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=149.83457039&dec=39.67021902&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017605209686176&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j095920.29%2B394012.7&ob=ra,149.83457039,39.67021902
209,SubjectSet_28/588848900969791728D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=142.08936277&dec=0.62935678&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588848900969791728&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j092821.44%2B003745.6&ob=ra,142.08936277,0.62935678
210,SubjectSet_28/587742627453861965D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=228.57589663&dec=12.14765006&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742627453861965&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j151418.21%2B120851.5&ob=ra,228.57589663,12.14765006
211,SubjectSet_28/587729652348158210S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=247.40433428&dec=40.84835218&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729652348158210&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j162937.04%2B405054.0&ob=ra,247.40433428,40.84835218
212,SubjectSet_28/587739706864763010S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=194.52853025&dec=29.03457492&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739706864763010&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j125806.84%2B290204.4&ob=ra,194.52853025,29.03457492
213,SubjectSet_28/587741532773351681D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=140.82780304&dec=22.29972674&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741532773351681&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j092318.67%2B221759.0&ob=ra,140.82780304,22.29972674
214,SubjectSet_28/587739407841296561D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=145.99827935&dec=29.09974209&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739407841296561&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j094359.58%2B290559.0&ob=ra,145.99827935,29.09974209
215,SubjectSet_28/587736524294979934D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=204.58209398&dec=6.49856405&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736524294979934&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j133819.70%2B062954.8&ob=ra,204.58209398,6.49856405
216,SubjectSet_28/588017111287464036S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=156.72649878&dec=44.00889582&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017111287464036&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j102654.35%2B440032.0&ob=ra,156.72649878,44.00889582
217,SubjectSet_28/587732592256876651S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=202.58264056&dec=59.99732638&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732592256876651&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j133019.83%2B595950.3&ob=ra,202.58264056,59.99732638
218,SubjectSet_28/587736478664753192D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=217.30690653&dec=11.2129844&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736478664753192&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j142913.65%2B111246.7&ob=ra,217.30690653,11.2129844
219,SubjectSet_28/587741721746538606S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=185.92640692&dec=27.38842517&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741721746538606&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j122342.33%2B272318.3&ob=ra,185.92640692,27.38842517
220,SubjectSet_28/587739377774166103D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=139.13929425&dec=26.79951379&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739377774166103&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j091633.43%2B264758.2&ob=ra,139.13929425,26.79951379
221,SubjectSet_28/587729781199012341S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=255.20023664&dec=35.15035941&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729781199012341&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j170048.05%2B350901.2&ob=ra,255.20023664,35.15035941
